cycle,event,phase,tu,vector,group,lane,slot,bank,addr,epoch,request_id
1136,read_response,2,0,4,2,2,0,2,66,,4362
1136,stage_lane_capture,2,0,4,2,2,0,2,66,,4362
1136,read_response,2,0,4,2,3,0,3,66,,4363
1136,stage_lane_capture,2,0,4,2,3,0,3,66,,4363
1137,read_request,2,0,4,3,0,0,0,67,,4364
1137,read_request,2,0,4,3,1,0,1,67,,4365
1137,read_request,2,0,4,3,2,0,2,67,,4366
1137,read_request,2,0,4,3,3,0,3,67,,4367
1137,read_response,2,0,4,3,0,0,0,67,,4364
1137,stage_lane_capture,2,0,4,3,0,0,0,67,,4364
1137,read_response,2,0,4,3,1,0,1,67,,4365
1137,stage_lane_capture,2,0,4,3,1,0,1,67,,4365
1137,read_response,2,0,4,3,2,0,2,67,,4366
1137,stage_lane_capture,2,0,4,3,2,0,2,67,,4366
1137,read_response,2,0,4,3,3,0,3,67,,4367
1137,stage_lane_capture,2,0,4,3,3,0,3,67,,4367
1138,read_request,2,0,4,4,0,0,0,68,,4368
1138,read_request,2,0,4,4,1,0,1,68,,4369
1138,read_request,2,0,4,4,2,0,2,68,,4370
1138,read_request,2,0,4,4,3,0,3,68,,4371
1138,read_response,2,0,4,4,0,0,0,68,,4368
1138,stage_lane_capture,2,0,4,4,0,0,0,68,,4368
1138,read_response,2,0,4,4,1,0,1,68,,4369
1138,stage_lane_capture,2,0,4,4,1,0,1,68,,4369
1138,read_response,2,0,4,4,2,0,2,68,,4370
1138,stage_lane_capture,2,0,4,4,2,0,2,68,,4370
1138,read_response,2,0,4,4,3,0,3,68,,4371
1138,stage_lane_capture,2,0,4,4,3,0,3,68,,4371
1139,read_request,2,0,4,5,0,0,0,69,,4372
1139,read_request,2,0,4,5,1,0,1,69,,4373
1139,read_request,2,0,4,5,2,0,2,69,,4374
1139,read_request,2,0,4,5,3,0,3,69,,4375
1139,read_response,2,0,4,5,0,0,0,69,,4372
1139,stage_lane_capture,2,0,4,5,0,0,0,69,,4372
