"endpoint","startpoint","slack","path_group","launch_clock","capture_clock","start_cell","start_ref","start_hierarchy","end_cell","end_ref","end_hierarchy","logic_levels","logic_delay_ns","routing_delay_ns","datapath_delay_ns","routing_fraction","start_loc","end_loc","start_clock_region","end_clock_region","raw_structural_signature","normalized_structural_signature","classification_bucket","source_family","endpoint_family","violation_magnitude_ns"
"u_dut/desc_mem_reg[1][6]/CE","src_it_info_q_reg[7]/C","-0.010000000","clk","clk","clk","src_it_info_q_reg[7]","FDCE","src_it_info_q_reg","u_dut/desc_mem_reg[1][6]","FDRE","u_dut/desc_mem_reg","5","0.545000000","1.259000000","1.804000000","0.697893570","SLICE_X63Y130","SLICE_X59Y139","","","src_it_info_q_reg[7]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT4>LUT6>LUT6>LUT6>LUT6|FDRE|u_dut/desc_mem_reg[1][6]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT4>LUT6>LUT6>LUT6>LUT6|FDRE","SOURCE_BOUNDARY_TO_DUT","harness/source_boundary","u_dut/desc_mem_reg","0.010000000"
"u_dut/fill_wr_cmd_addr_q_reg[6]/D","u_dut/slot_width_reg[0][4]/C","-0.026000000","clk","clk","clk","u_dut/slot_width_reg[0][4]","FDCE","u_dut/slot_width_reg","u_dut/fill_wr_cmd_addr_q_reg[6]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","5","0.513000000","1.414000000","1.927000000","0.733783083","SLICE_X64Y140","SLICE_X68Y128","","","u_dut/slot_width_reg[0][4]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT3>LUT6>LUT6>LUT6>LUT6|FDCE|u_dut/fill_wr_cmd_addr_q_reg[6]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT3>LUT6>LUT6>LUT6>LUT6|FDCE","DUT_INTERNAL","u_dut/slot_width_reg","u_dut/fill_wr_cmd_addr_q_reg","0.026000000"
"u_dut/fill_wr_cmd_addr_q_reg[7]/D","u_dut/slot_width_reg[0][4]/C","-0.062000000","clk","clk","clk","u_dut/slot_width_reg[0][4]","FDCE","u_dut/slot_width_reg","u_dut/fill_wr_cmd_addr_q_reg[7]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","5","0.553000000","1.416000000","1.969000000","0.719146775","SLICE_X64Y140","SLICE_X68Y127","","","u_dut/slot_width_reg[0][4]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT3>LUT6>LUT6>LUT6>LUT6|FDCE|u_dut/fill_wr_cmd_addr_q_reg[7]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT3>LUT6>LUT6>LUT6>LUT6|FDCE","DUT_INTERNAL","u_dut/slot_width_reg","u_dut/fill_wr_cmd_addr_q_reg","0.062000000"
"u_dut/fill_wr_cmd_addr_q_reg[9]/D","u_dut/slot_width_reg[0][4]/C","-0.001000000","clk","clk","clk","u_dut/slot_width_reg[0][4]","FDCE","u_dut/slot_width_reg","u_dut/fill_wr_cmd_addr_q_reg[9]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","5","0.610000000","1.299000000","1.909000000","0.680460974","SLICE_X64Y140","SLICE_X68Y124","","","u_dut/slot_width_reg[0][4]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT3>LUT6>LUT6>LUT6>LUT6|FDCE|u_dut/fill_wr_cmd_addr_q_reg[9]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT3>LUT6>LUT6>LUT6>LUT6|FDCE","DUT_INTERNAL","u_dut/slot_width_reg","u_dut/fill_wr_cmd_addr_q_reg","0.001000000"
"u_dut/fill_wr_cmd_target_q_reg[0][3]/D","u_dut/slot_width_reg[0][3]/C","-0.112000000","clk","clk","clk","u_dut/slot_width_reg[0][3]","FDCE","u_dut/slot_width_reg","u_dut/fill_wr_cmd_target_q_reg[0][3]","FDCE","u_dut/fill_wr_cmd_target_q_reg","5","0.484000000","1.477000000","1.961000000","0.753187149","SLICE_X64Y139","SLICE_X80Y137","","","u_dut/slot_width_reg[0][3]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT3>LUT6>LUT4>LUT6>LUT5|FDCE|u_dut/fill_wr_cmd_target_q_reg[0][3]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT3>LUT6>LUT4>LUT6>LUT5|FDCE","DUT_INTERNAL","u_dut/slot_width_reg","u_dut/fill_wr_cmd_target_q_reg","0.112000000"
"u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/data_mem_reg_0_63_0_6/RAMC/I","u_dut/fill_wr_cmd_data_q_reg[2]/C","-0.040000000","clk","clk","clk","u_dut/fill_wr_cmd_data_q_reg[2]","FDCE","u_dut/fill_wr_cmd_data_q_reg","u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/data_mem_reg_0_63_0_6/RAMC","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_0_63_0_6/RAMC","0","0.080000000","1.755000000","1.835000000","0.956403270","SLICE_X60Y123","SLICE_X79Y155","","","u_dut/fill_wr_cmd_data_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/data_mem_reg_0_63_0_6/RAMC","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_data_q_reg","u_dut/input_cache_bank","0.040000000"
"u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/data_mem_reg_576_639_7_13/RAMC/I","u_dut/fill_wr_cmd_data_q_reg[9]/C","-0.002000000","clk","clk","clk","u_dut/fill_wr_cmd_data_q_reg[9]","FDCE","u_dut/fill_wr_cmd_data_q_reg","u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/data_mem_reg_576_639_7_13/RAMC","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_576_639_7_13/RAMC","0","0.079000000","1.728000000","1.807000000","0.956281129","SLICE_X60Y124","SLICE_X75Y140","","","u_dut/fill_wr_cmd_data_q_reg[9]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/data_mem_reg_576_639_7_13/RAMC","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_data_q_reg","u_dut/input_cache_bank","0.002000000"
"u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.A/WE","u_dut/scrub_slot_reg/C","-0.040000000","clk","clk","clk","u_dut/scrub_slot_reg","FDCE","u_dut/scrub_slot_reg","u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.A","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.A","2","0.316000000","1.428000000","1.744000000","0.818807339","SLICE_X68Y145","SLICE_X79Y137","","","u_dut/scrub_slot_reg|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.A","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E","DUT_INTERNAL","u_dut/scrub_slot_reg","u_dut/input_cache_bank","0.040000000"
"u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.B/WE","u_dut/scrub_slot_reg/C","-0.040000000","clk","clk","clk","u_dut/scrub_slot_reg","FDCE","u_dut/scrub_slot_reg","u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.B","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.B","2","0.316000000","1.428000000","1.744000000","0.818807339","SLICE_X68Y145","SLICE_X79Y137","","","u_dut/scrub_slot_reg|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.B","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E","DUT_INTERNAL","u_dut/scrub_slot_reg","u_dut/input_cache_bank","0.040000000"
"u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.C/WE","u_dut/scrub_slot_reg/C","-0.040000000","clk","clk","clk","u_dut/scrub_slot_reg","FDCE","u_dut/scrub_slot_reg","u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.C","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.C","2","0.316000000","1.428000000","1.744000000","0.818807339","SLICE_X68Y145","SLICE_X79Y137","","","u_dut/scrub_slot_reg|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.C","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E","DUT_INTERNAL","u_dut/scrub_slot_reg","u_dut/input_cache_bank","0.040000000"
"u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.D/WE","u_dut/scrub_slot_reg/C","-0.040000000","clk","clk","clk","u_dut/scrub_slot_reg","FDCE","u_dut/scrub_slot_reg","u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.D","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.D","2","0.316000000","1.428000000","1.744000000","0.818807339","SLICE_X68Y145","SLICE_X79Y137","","","u_dut/scrub_slot_reg|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/DP.D","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E","DUT_INTERNAL","u_dut/scrub_slot_reg","u_dut/input_cache_bank","0.040000000"
"u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.A/WE","u_dut/scrub_slot_reg/C","-0.040000000","clk","clk","clk","u_dut/scrub_slot_reg","FDCE","u_dut/scrub_slot_reg","u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.A","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.A","2","0.316000000","1.428000000","1.744000000","0.818807339","SLICE_X68Y145","SLICE_X79Y137","","","u_dut/scrub_slot_reg|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.A","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E","DUT_INTERNAL","u_dut/scrub_slot_reg","u_dut/input_cache_bank","0.040000000"
"u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.B/WE","u_dut/scrub_slot_reg/C","-0.040000000","clk","clk","clk","u_dut/scrub_slot_reg","FDCE","u_dut/scrub_slot_reg","u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.B","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.B","2","0.316000000","1.428000000","1.744000000","0.818807339","SLICE_X68Y145","SLICE_X79Y137","","","u_dut/scrub_slot_reg|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.B","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E","DUT_INTERNAL","u_dut/scrub_slot_reg","u_dut/input_cache_bank","0.040000000"
"u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.C/WE","u_dut/scrub_slot_reg/C","-0.040000000","clk","clk","clk","u_dut/scrub_slot_reg","FDCE","u_dut/scrub_slot_reg","u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.C","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.C","2","0.316000000","1.428000000","1.744000000","0.818807339","SLICE_X68Y145","SLICE_X79Y137","","","u_dut/scrub_slot_reg|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.C","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E","DUT_INTERNAL","u_dut/scrub_slot_reg","u_dut/input_cache_bank","0.040000000"
"u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.D/WE","u_dut/scrub_slot_reg/C","-0.040000000","clk","clk","clk","u_dut/scrub_slot_reg","FDCE","u_dut/scrub_slot_reg","u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.D","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.D","2","0.316000000","1.428000000","1.744000000","0.818807339","SLICE_X68Y145","SLICE_X79Y137","","","u_dut/scrub_slot_reg|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[0].u_input_cache_bank/valid_mem_reg_512_767_0_0/SP.D","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT6>LUT3|RAMD64E","DUT_INTERNAL","u_dut/scrub_slot_reg","u_dut/input_cache_bank","0.040000000"
"u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMA/WE","u_dut/fill_wr_cmd_addr_q_reg[8]/C","-0.029000000","clk","clk","clk","u_dut/fill_wr_cmd_addr_q_reg[8]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMA","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_640_703_0_6/RAMA","1","0.204000000","1.507000000","1.711000000","0.880771479","SLICE_X70Y130","SLICE_X74Y134","","","u_dut/fill_wr_cmd_addr_q_reg[8]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMA","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_addr_q_reg","u_dut/input_cache_bank","0.029000000"
"u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMB/WE","u_dut/fill_wr_cmd_addr_q_reg[8]/C","-0.029000000","clk","clk","clk","u_dut/fill_wr_cmd_addr_q_reg[8]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMB","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_640_703_0_6/RAMB","1","0.204000000","1.507000000","1.711000000","0.880771479","SLICE_X70Y130","SLICE_X74Y134","","","u_dut/fill_wr_cmd_addr_q_reg[8]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMB","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_addr_q_reg","u_dut/input_cache_bank","0.029000000"
"u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMC/WE","u_dut/fill_wr_cmd_addr_q_reg[8]/C","-0.029000000","clk","clk","clk","u_dut/fill_wr_cmd_addr_q_reg[8]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMC","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_640_703_0_6/RAMC","1","0.204000000","1.507000000","1.711000000","0.880771479","SLICE_X70Y130","SLICE_X74Y134","","","u_dut/fill_wr_cmd_addr_q_reg[8]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMC","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_addr_q_reg","u_dut/input_cache_bank","0.029000000"
"u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMD/WE","u_dut/fill_wr_cmd_addr_q_reg[8]/C","-0.029000000","clk","clk","clk","u_dut/fill_wr_cmd_addr_q_reg[8]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMD","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_640_703_0_6/RAMD","1","0.204000000","1.507000000","1.711000000","0.880771479","SLICE_X70Y130","SLICE_X74Y134","","","u_dut/fill_wr_cmd_addr_q_reg[8]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMD","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_addr_q_reg","u_dut/input_cache_bank","0.029000000"
"u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAME/WE","u_dut/fill_wr_cmd_addr_q_reg[8]/C","-0.029000000","clk","clk","clk","u_dut/fill_wr_cmd_addr_q_reg[8]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAME","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_640_703_0_6/RAME","1","0.204000000","1.507000000","1.711000000","0.880771479","SLICE_X70Y130","SLICE_X74Y134","","","u_dut/fill_wr_cmd_addr_q_reg[8]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAME","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_addr_q_reg","u_dut/input_cache_bank","0.029000000"
"u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMF/WE","u_dut/fill_wr_cmd_addr_q_reg[8]/C","-0.029000000","clk","clk","clk","u_dut/fill_wr_cmd_addr_q_reg[8]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMF","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_640_703_0_6/RAMF","1","0.204000000","1.507000000","1.711000000","0.880771479","SLICE_X70Y130","SLICE_X74Y134","","","u_dut/fill_wr_cmd_addr_q_reg[8]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMF","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_addr_q_reg","u_dut/input_cache_bank","0.029000000"
"u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMG/WE","u_dut/fill_wr_cmd_addr_q_reg[8]/C","-0.029000000","clk","clk","clk","u_dut/fill_wr_cmd_addr_q_reg[8]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMG","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_640_703_0_6/RAMG","1","0.204000000","1.507000000","1.711000000","0.880771479","SLICE_X70Y130","SLICE_X74Y134","","","u_dut/fill_wr_cmd_addr_q_reg[8]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMG","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_addr_q_reg","u_dut/input_cache_bank","0.029000000"
"u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMH/WE","u_dut/fill_wr_cmd_addr_q_reg[8]/C","-0.029000000","clk","clk","clk","u_dut/fill_wr_cmd_addr_q_reg[8]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMH","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_640_703_0_6/RAMH","1","0.204000000","1.507000000","1.711000000","0.880771479","SLICE_X70Y130","SLICE_X74Y134","","","u_dut/fill_wr_cmd_addr_q_reg[8]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_640_703_0_6/RAMH","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_addr_q_reg","u_dut/input_cache_bank","0.029000000"
"u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMA/WE","u_dut/fill_wr_cmd_addr_q_reg[9]/C","-0.054000000","clk","clk","clk","u_dut/fill_wr_cmd_addr_q_reg[9]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMA","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMA","1","0.180000000","1.566000000","1.746000000","0.896907216","SLICE_X68Y124","SLICE_X75Y136","","","u_dut/fill_wr_cmd_addr_q_reg[9]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMA","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_addr_q_reg","u_dut/input_cache_bank","0.054000000"
"u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMB/WE","u_dut/fill_wr_cmd_addr_q_reg[9]/C","-0.054000000","clk","clk","clk","u_dut/fill_wr_cmd_addr_q_reg[9]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMB","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMB","1","0.180000000","1.566000000","1.746000000","0.896907216","SLICE_X68Y124","SLICE_X75Y136","","","u_dut/fill_wr_cmd_addr_q_reg[9]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMB","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_addr_q_reg","u_dut/input_cache_bank","0.054000000"
"u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMC/WE","u_dut/fill_wr_cmd_addr_q_reg[9]/C","-0.054000000","clk","clk","clk","u_dut/fill_wr_cmd_addr_q_reg[9]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMC","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMC","1","0.180000000","1.566000000","1.746000000","0.896907216","SLICE_X68Y124","SLICE_X75Y136","","","u_dut/fill_wr_cmd_addr_q_reg[9]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMC","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_addr_q_reg","u_dut/input_cache_bank","0.054000000"
"u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMD/WE","u_dut/fill_wr_cmd_addr_q_reg[9]/C","-0.054000000","clk","clk","clk","u_dut/fill_wr_cmd_addr_q_reg[9]","FDCE","u_dut/fill_wr_cmd_addr_q_reg","u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMD","RAMD64E","u_dut/gen_input_slots.gen_input_banks.u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMD","1","0.180000000","1.566000000","1.746000000","0.896907216","SLICE_X68Y124","SLICE_X75Y136","","","u_dut/fill_wr_cmd_addr_q_reg[9]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E|u_dut/gen_input_slots[0].gen_input_banks[1].u_input_cache_bank/data_mem_reg_960_1023_0_6/RAMD","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5|RAMD64E","DUT_INTERNAL","u_dut/fill_wr_cmd_addr_q_reg","u_dut/input_cache_bank","0.054000000"
