"bucket","source_family","endpoint_family","endpoint_count","tns_ns","tns_share","worst_violation_ns","median_violation_ns","p90_violation_ns","p99_violation_ns"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_count_q_reg","u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__3","1","-0.019000000","0.000447839","0.019000000","0.019000000","0.019000000","0.019000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg","1","-0.048000000","0.001131382","0.048000000","0.048000000","0.048000000","0.048000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep","1","-0.001000000","0.000023570","0.001000000","0.001000000","0.001000000","0.001000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__0","2","-0.110000000","0.002592750","0.060000000","0.050000000","0.060000000","0.060000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__1","2","-0.052000000","0.001225664","0.042000000","0.010000000","0.042000000","0.042000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__10","2","-0.078000000","0.001838495","0.068000000","0.010000000","0.068000000","0.068000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__15","1","-0.048000000","0.001131382","0.048000000","0.048000000","0.048000000","0.048000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__2","1","-0.050000000","0.001178523","0.050000000","0.050000000","0.050000000","0.050000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__3","1","-0.019000000","0.000447839","0.019000000","0.019000000","0.019000000","0.019000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__4","1","-0.071000000","0.001673502","0.071000000","0.071000000","0.071000000","0.071000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__5","1","-0.116000000","0.002734172","0.116000000","0.116000000","0.116000000","0.116000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__6","2","-0.074000000","0.001744213","0.070000000","0.004000000","0.070000000","0.070000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__7","2","-0.101000000","0.002380616","0.085000000","0.016000000","0.085000000","0.085000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__8","2","-0.184000000","0.004336963","0.125000000","0.059000000","0.125000000","0.125000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__9","1","-0.009000000","0.000212134","0.009000000","0.009000000","0.009000000","0.009000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/issue_desc_last_q_reg","1","-0.013000000","0.000306416","0.013000000","0.013000000","0.013000000","0.013000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ready_fifo_mem_reg","u_dut/u_unified_p4_kernel/slot_state_q_reg","5","-0.290000000","0.006835431","0.082000000","0.066000000","0.082000000","0.082000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/reduce_l4_q_reg","u_dut/u_unified_p4_kernel/reduce_l5_q_reg","8","-0.152000000","0.003582709","0.033000000","0.020000000","0.033000000","0.033000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/s0_input_q_reg","u_dut/u_unified_p4_kernel/product_q_reg","1","-0.037000000","0.000872107","0.037000000","0.037000000","0.037000000","0.037000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/s5_valid_q_reg","u_dut/u_unified_p4_kernel/reduce_l5_q_reg","4","-0.160000000","0.003771272","0.040000000","0.040000000","0.040000000","0.040000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/kernel_feed_group_q_reg","2","-0.130000000","0.003064159","0.076000000","0.054000000","0.076000000","0.076000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/kernel_h_rd_data_q_reg","9","-0.304000000","0.007165417","0.062000000","0.038000000","0.062000000","0.062000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/kernel_h_rd_data_tail_q_reg","27","-1.548000000","0.036487060","0.126000000","0.052000000","0.121000000","0.126000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/kernel_h_rd_raw_tail_vector_q_reg","2","-0.066000000","0.001555650","0.033000000","0.033000000","0.033000000","0.033000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/kernel_rd_resp_data_q_reg","16","-0.362000000","0.008532504","0.035000000","0.026000000","0.035000000","0.035000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/lfnst_tail_index_q_reg","4","-0.032000000","0.000754254","0.009000000","0.008000000","0.009000000","0.009000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/rd_cmd_addr_q_reg","21","-0.698000000","0.016452176","0.074000000","0.029000000","0.057000000","0.074000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/rd_cmd_addr_q_reg_replica","3","-0.076000000","0.001791354","0.055000000","0.011000000","0.055000000","0.055000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/rd_cmd_addr_q_reg_replica_1","3","-0.211000000","0.004973365","0.086000000","0.064000000","0.086000000","0.086000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/rd_cmd_addr_q_reg_replica_2","2","-0.094000000","0.002215622","0.049000000","0.045000000","0.049000000","0.049000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/rd_cmd_addr_q_reg_replica_3","1","-0.064000000","0.001508509","0.064000000","0.064000000","0.064000000","0.064000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/rd_cmd_addr_q_reg_replica_4","3","-0.024000000","0.000565691","0.012000000","0.009000000","0.012000000","0.012000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/rd_cmd_addr_q_reg_replica_5","5","-0.358000000","0.008438222","0.086000000","0.086000000","0.086000000","0.086000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/rd_cmd_group_q_reg","1","-0.025000000","0.000589261","0.025000000","0.025000000","0.025000000","0.025000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/rd_cmd_lfnst_bank_q_reg","1","-0.007000000","0.000164993","0.007000000","0.007000000","0.007000000","0.007000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/rd_cmd_lfnst_index_q_reg","1","-0.007000000","0.000164993","0.007000000","0.007000000","0.007000000","0.007000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/u_unified_p4_kernel/load_group_q_reg","1","-0.013000000","0.000306416","0.013000000","0.013000000","0.013000000","0.013000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/u_unified_p4_kernel/slot_bundle_base_q_reg","14","-0.502000000","0.011832367","0.081000000","0.031000000","0.079000000","0.081000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/u_unified_p4_kernel/slot_group_count_q_reg","6","-0.304000000","0.007165417","0.068000000","0.049000000","0.068000000","0.068000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/u_unified_p4_kernel/slot_shift_q_reg","2","-0.128000000","0.003017018","0.064000000","0.064000000","0.064000000","0.064000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/slot_state_q_reg","u_dut/u_unified_p4_kernel/slot_size_q_reg","8","-0.270000000","0.006364022","0.068000000","0.022000000","0.068000000","0.068000000"
"DUT_INTERNAL","u_dut/vwrite_cmd_bank_mask_q_reg","u_dut/temp_bank","76","-2.644000000","0.062320275","0.082000000","0.035000000","0.082000000","0.082000000"
"DUT_INTERNAL","u_dut/vwrite_cmd_data_q_reg","u_dut/temp_bank","5","-0.135000000","0.003182011","0.048000000","0.026000000","0.048000000","0.048000000"
"DUT_INTERNAL","u_dut/vwrite_cmd_valid_q_reg","u_dut/kernel_phase_q_reg","2","-0.112000000","0.002639891","0.057000000","0.055000000","0.057000000","0.057000000"
"DUT_INTERNAL","u_dut/vwrite_cmd_valid_q_reg","u_dut/kernel_phase_q_reg_replica_2","1","-0.057000000","0.001343516","0.057000000","0.057000000","0.057000000","0.057000000"
"DUT_TO_SINK_BOUNDARY","u_dut/output_index_reg_replica_1","harness/sink_boundary","5","-0.328000000","0.007731108","0.099000000","0.064000000","0.099000000","0.099000000"
"DUT_TO_SINK_BOUNDARY","u_dut/output_index_reg_replica_2","harness/sink_boundary","1","-0.042000000","0.000989959","0.042000000","0.042000000","0.042000000","0.042000000"
"DUT_TO_SINK_BOUNDARY","u_dut/output_index_reg_replica_3","harness/sink_boundary","2","-0.081000000","0.001909207","0.057000000","0.024000000","0.057000000","0.057000000"
"DUT_TO_SINK_BOUNDARY","u_dut/output_index_reg_replica_4","harness/sink_boundary","2","-0.109000000","0.002569179","0.075000000","0.034000000","0.075000000","0.075000000"
"DUT_TO_SINK_BOUNDARY","u_dut/output_index_reg_replica_5","harness/sink_boundary","4","-0.246000000","0.005798331","0.104000000","0.053000000","0.104000000","0.104000000"
"DUT_TO_SINK_BOUNDARY","u_dut/output_index_reg_replica_6","harness/sink_boundary","2","-0.149000000","0.003511997","0.116000000","0.033000000","0.116000000","0.116000000"
"DUT_TO_SINK_BOUNDARY","u_dut/output_index_reg_replica_7","harness/sink_boundary","2","-0.039000000","0.000919248","0.024000000","0.015000000","0.024000000","0.024000000"
"DUT_TO_SINK_BOUNDARY","u_dut/output_index_reg_replica_8","harness/sink_boundary","4","-0.121000000","0.002852025","0.070000000","0.006000000","0.070000000","0.070000000"
"DUT_TO_SINK_BOUNDARY","u_dut/output_index_reg_replica","harness/sink_boundary","2","-0.112000000","0.002639891","0.069000000","0.043000000","0.069000000","0.069000000"
"SOURCE_BOUNDARY_TO_DUT","harness/source_boundary","u_dut/output_index_reg_replica_2","1","-0.025000000","0.000589261","0.025000000","0.025000000","0.025000000","0.025000000"
"SOURCE_BOUNDARY_TO_DUT","harness/source_boundary","u_dut/output_index_reg_replica_3","2","-0.080000000","0.001885636","0.054000000","0.026000000","0.054000000","0.054000000"
"SOURCE_BOUNDARY_TO_DUT","harness/source_boundary","u_dut/output_index_reg_replica_5","1","-0.032000000","0.000754254","0.032000000","0.032000000","0.032000000","0.032000000"
"SOURCE_BOUNDARY_TO_DUT","harness/source_boundary","u_dut/output_index_reg_replica_8","1","-0.001000000","0.000023570","0.001000000","0.001000000","0.001000000","0.001000000"
"SOURCE_BOUNDARY_TO_DUT","harness/source_boundary","u_dut/slot_state_reg","5","-0.090000000","0.002121341","0.023000000","0.016000000","0.023000000","0.023000000"
