361000,10,51,13,52
363000,10,52,14,48
363000,10,53,14,44
363000,10,54,14,41
363000,10,55,14,37
365000,10,56,15,33
365000,10,57,15,28
365000,10,58,15,24
365000,10,59,15,20
367000,10,60,16,15
367000,10,61,16,11
367000,10,62,16,7
367000,10,63,16,2
371000,11,0,2,0
371000,11,1,2,0
371000,11,2,2,0
371000,11,3,2,0
373000,11,4,3,0
373000,11,5,3,0
373000,11,6,3,0
373000,11,7,3,0
375000,11,8,4,0
375000,11,9,4,0
375000,11,10,4,0
375000,11,11,4,0
375000,11,12,4,0
375000,11,13,4,0
375000,11,14,4,0
375000,11,15,4,0
379000,11,16,6,90
379000,11,17,6,90
379000,11,18,6,88
379000,11,19,6,85
379000,11,20,6,82
379000,11,21,6,78
379000,11,22,6,73
379000,11,23,6,67
381000,11,24,7,61
381000,11,25,7,54
381000,11,26,7,46
381000,11,27,7,38
381000,11,28,7,31
381000,11,29,7,22
381000,11,30,7,13
381000,11,31,7,4
385000,11,32,9,0
385000,11,33,9,0
385000,11,34,9,0
385000,11,35,9,0
387000,11,36,10,0
387000,11,37,10,0
387000,11,38,10,0
387000,11,39,10,0
389000,11,40,11,0
389000,11,41,11,0
389000,11,42,11,0
389000,11,43,11,0
391000,11,44,12,0
391000,11,45,12,0
391000,11,46,12,0
391000,11,47,12,0
393000,11,48,13,0
393000,11,49,13,0
393000,11,50,13,0
393000,11,51,13,0
395000,11,52,14,0
395000,11,53,14,0
395000,11,54,14,0
395000,11,55,14,0
397000,11,56,15,0
397000,11,57,15,0
397000,11,58,15,0
397000,11,59,15,0
399000,11,60,16,0
399000,11,61,16,0
399000,11,62,16,0
399000,11,63,16,0
403000,12,0,2,0
403000,12,1,2,0
403000,12,2,2,0
403000,12,3,2,0
405000,12,4,3,0
405000,12,5,3,0
405000,12,6,3,0
405000,12,7,3,0
407000,12,8,4,0
407000,12,9,4,0
407000,12,10,4,0
407000,12,11,4,0
407000,12,12,4,0
407000,12,13,4,0
407000,12,14,4,0
407000,12,15,4,0
411000,12,16,6,0
411000,12,17,6,0
411000,12,18,6,0
411000,12,19,6,0
411000,12,20,6,0
411000,12,21,6,0
411000,12,22,6,0
411000,12,23,6,0
413000,12,24,7,0
413000,12,25,7,0
413000,12,26,7,0
413000,12,27,7,0
413000,12,28,7,0
