"bucket","source_family","endpoint_family","endpoint_count","tns_ns","tns_share","worst_violation_ns","median_violation_ns","p90_violation_ns","p99_violation_ns"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__2_replica","u_dut/kernel_vector_q_reg","2","-0.075000000","0.000180152","0.059000000","0.016000000","0.059000000","0.059000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__2_replica","u_dut/kernel_vector_q_reg_rep__0","1","-0.141000000","0.000338686","0.141000000","0.141000000","0.141000000","0.141000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__2_replica","u_dut/kernel_vector_q_reg_rep__0_replica_2","1","-0.132000000","0.000317068","0.132000000","0.132000000","0.132000000","0.132000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__2_replica","u_dut/kernel_vector_q_reg_rep__0_replica_3","1","-0.055000000","0.000132112","0.055000000","0.055000000","0.055000000","0.055000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__2_replica","u_dut/kernel_vector_q_reg_rep__0_replica_4","1","-0.059000000","0.000141720","0.059000000","0.059000000","0.059000000","0.059000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__2_replica","u_dut/kernel_vector_q_reg_rep__2_replica_1","1","-0.123000000","0.000295449","0.123000000","0.123000000","0.123000000","0.123000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__2_replica","u_dut/kernel_vector_q_reg_rep__2_replica_2","1","-0.117000000","0.000281037","0.117000000","0.117000000","0.117000000","0.117000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_replica_1","u_dut/u_unified_p4_kernel/ingress_data_q_reg","3","-0.227000000","0.000545260","0.080000000","0.080000000","0.080000000","0.080000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_replica_3","u_dut/u_unified_p4_kernel/ingress_data_q_reg","2","-0.326000000","0.000783061","0.169000000","0.157000000","0.169000000","0.169000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_replica_8","u_dut/u_unified_p4_kernel/ingress_data_q_reg","1","-0.092000000","0.000220987","0.092000000","0.092000000","0.092000000","0.092000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg_replica_9","u_dut/u_unified_p4_kernel/ingress_data_q_reg","1","-0.138000000","0.000331480","0.138000000","0.138000000","0.138000000","0.138000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_h_input_commit_wait_q_reg","1","-0.009000000","0.000021618","0.009000000","0.009000000","0.009000000","0.009000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_h_rd_vector_q_reg","1","-0.068000000","0.000163338","0.068000000","0.068000000","0.068000000","0.068000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_phase_q_reg_replica_1","1","-0.040000000","0.000096081","0.040000000","0.040000000","0.040000000","0.040000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_phase_q_reg_replica_2","1","-0.090000000","0.000216182","0.090000000","0.090000000","0.090000000","0.090000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg","1","-0.115000000","0.000276233","0.115000000","0.115000000","0.115000000","0.115000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__0","3","-0.384000000","0.000922378","0.151000000","0.126000000","0.151000000","0.151000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__0_replica_2","1","-0.107000000","0.000257017","0.107000000","0.107000000","0.107000000","0.107000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__0_replica_3","1","-0.149000000","0.000357902","0.149000000","0.149000000","0.149000000","0.149000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__0_replica_4","1","-0.036000000","0.000086473","0.036000000","0.036000000","0.036000000","0.036000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__1","3","-0.200000000","0.000480405","0.094000000","0.067000000","0.094000000","0.094000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__2","1","-0.091000000","0.000218584","0.091000000","0.091000000","0.091000000","0.091000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__2_replica","3","-0.127000000","0.000305057","0.111000000","0.009000000","0.111000000","0.111000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__2_replica_1","2","-0.134000000","0.000321872","0.075000000","0.059000000","0.075000000","0.075000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__2_replica_11","1","-0.088000000","0.000211378","0.088000000","0.088000000","0.088000000","0.088000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__2_replica_2","1","-0.102000000","0.000245007","0.102000000","0.102000000","0.102000000","0.102000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__2_replica_3","1","-0.015000000","0.000036030","0.015000000","0.015000000","0.015000000","0.015000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__2_replica_4","1","-0.086000000","0.000206574","0.086000000","0.086000000","0.086000000","0.086000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__2_replica_8","1","-0.059000000","0.000141720","0.059000000","0.059000000","0.059000000","0.059000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_rep__2_replica_9","1","-0.043000000","0.000103287","0.043000000","0.043000000","0.043000000","0.043000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_replica","1","-0.036000000","0.000086473","0.036000000","0.036000000","0.036000000","0.036000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_replica_1","1","-0.068000000","0.000163338","0.068000000","0.068000000","0.068000000","0.068000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_replica_3","1","-0.028000000","0.000067257","0.028000000","0.028000000","0.028000000","0.028000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_replica_8","1","-0.028000000","0.000067257","0.028000000","0.028000000","0.028000000","0.028000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/kernel_vector_q_reg_replica_9","1","-0.023000000","0.000055247","0.023000000","0.023000000","0.023000000","0.023000000"
"DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","1","-0.098000000","0.000235399","0.098000000","0.098000000","0.098000000","0.098000000"
"DUT_INTERNAL","u_dut/kernel_w_q_reg","u_dut/vwrite_cmd_addr_q_reg","4","-0.219000000","0.000526044","0.118000000","0.011000000","0.118000000","0.118000000"
"DUT_INTERNAL","u_dut/lfnst_grid_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","19","-2.473000000","0.005940214","0.188000000","0.142000000","0.171000000","0.188000000"
