candidate_id,anchor_x,anchor_y,region_x_min,region_x_max,region_y_min,region_y_max,candidate_tile_x,candidate_tile_y,coverage_ratio,site_count,legal_ff_capacity,available_ff_capacity,occupied_ff,projected_ff_utilization,clock_regions,control_set_data_available,control_set_compatibility,local_congestion,candidate_clock_region_crossing_count,subset_id,moved_bit_count,bit_list_sha256,basic_geometry_pass,basic_rejection_reason,pareto_frontier,tradeoff_proxy_pass,tradeoff_rejection_reason,safety_gate_rejection_reason,u_neg_no_worsening_proxy,u_pass_no_increase_proxy,d_neg_improves_proxy,d_near_nonworsening_proxy,objective_vector,u_neg_count,u_neg_min,u_neg_median,u_neg_p90,u_neg_p95,u_neg_max,u_neg_sum,u_neg_decrease_count,u_neg_increase_count,u_neg_unchanged_count,u_neg_current_slack_count,u_neg_current_slack_min,u_neg_current_slack_median,u_neg_current_slack_p90,u_neg_current_slack_p95,u_neg_current_slack_max,u_neg_current_slack_sum,u_pass_count,u_pass_min,u_pass_median,u_pass_p90,u_pass_p95,u_pass_max,u_pass_sum,u_pass_decrease_count,u_pass_increase_count,u_pass_unchanged_count,u_pass_current_slack_count,u_pass_current_slack_min,u_pass_current_slack_median,u_pass_current_slack_p90,u_pass_current_slack_p95,u_pass_current_slack_max,u_pass_current_slack_sum,d_neg_count,d_neg_min,d_neg_median,d_neg_p90,d_neg_p95,d_neg_max,d_neg_sum,d_neg_decrease_count,d_neg_increase_count,d_neg_unchanged_count,d_neg_current_slack_count,d_neg_current_slack_min,d_neg_current_slack_median,d_neg_current_slack_p90,d_neg_current_slack_p95,d_neg_current_slack_max,d_neg_current_slack_sum,d_near_count,d_near_min,d_near_median,d_near_p90,d_near_p95,d_near_max,d_near_sum,d_near_decrease_count,d_near_increase_count,d_near_unchanged_count,d_near_current_slack_count,d_near_current_slack_min,d_near_current_slack_median,d_near_current_slack_p90,d_near_current_slack_p95,d_near_current_slack_max,d_near_current_slack_sum,d_all_count,d_all_min,d_all_median,d_all_p90,d_all_p95,d_all_max,d_all_sum,d_all_decrease_count,d_all_increase_count,d_all_unchanged_count,d_all_current_slack_count,d_all_current_slack_min,d_all_current_slack_median,d_all_current_slack_p90,d_all_current_slack_p95,d_all_current_slack_max,d_all_current_slack_sum
A_X076_Y084,76,84,64,88,68,100,264.0,161.0,1.0,825,13200,9626,3574,0.271969696969697,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_1,16,863B9B0389C1B994C73ED0C57EC56A84FD6D317708E59D47B391DA86E44D3A8E,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 55.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,55.0,63.0,71.0,688.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,63.0,63.0,63.0,109.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-74.0,0.0,0.0,0.0,0.0,-2560.0,48,0,153,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-76.0,0.0,0.0,0.0,0.0,-5213.0,104,0,280,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-84.0,0.0,0.0,0.0,49.0,-32214.0,820,188,3024,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y084,76,84,64,88,68,100,264.0,161.0,1.0,825,13200,9626,3574,0.271969696969697,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_2,16,18F6AC63D50EACD2B5F6CC669CA58252595A0313B759D7A0EC563D4D8CFF4410,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 36.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,36.0,53.0,53.0,516.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,53.0,53.0,53.0,78.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-71.0,0.0,0.0,0.0,0.0,-3038.0,57,0,144,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-72.0,0.0,0.0,0.0,0.0,-4452.0,85,0,299,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-72.0,0.0,0.0,0.0,36.0,-33624.0,863,148,3021,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y084,76,84,64,88,68,100,264.0,161.0,1.0,825,13200,9626,3574,0.271969696969697,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_3,16,6D6B2605916DFCDD525A27838AC825D18C62B807369D6E6322040D77ED73CF54,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 30.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,30.0,53.0,53.0,452.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,48.0,48.0,48.0,63.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-66.0,0.0,0.0,0.0,0.0,-1568.0,32,0,169,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-66.0,0.0,0.0,0.0,0.0,-4513.0,99,0,285,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-66.0,0.0,0.0,0.0,46.0,-27516.0,818,168,3046,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y088,76,88,64,88,72,104,264.0,157.0,1.0,825,13200,9490,3710,0.2859090909090909,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,64,ALL_64,64,A49D88051B2D2E5D1255D4F806A7569CDA9B33A650A908566197031349AD8DB4,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[37.0, 59.0, 57.0, 6.0, -60.0, -23.0, -59.0, -34.0, 64.0]",58,-1.0,37.0,59.0,63.0,67.0,2209.0,1,57,0,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,11.0,43.0,59.0,59.0,59.0,226.0,0,6,0,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-72.0,-60.0,-23.0,-18.0,28.0,-10538.0,199,2,0,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-87.0,-59.0,-23.0,-19.0,26.0,-19688.0,383,1,0,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-87.0,-34.0,9.0,18.0,46.0,-135262.0,3428,574,30,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y088,76,88,64,88,72,104,264.0,157.0,1.0,825,13200,9490,3710,0.2827272727272727,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_X2Y1_MAJOR,22,EC8295A18CFB3214990035A3C2A8A03B2248BEA56069D816345F1D2C0CC4741A,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 49.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,-1.0,0.0,49.0,58.0,59.0,753.0,1,21,36,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-72.0,0.0,0.0,0.0,28.0,-3348.0,63,2,136,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-72.0,0.0,0.0,0.0,26.0,-7183.0,141,1,242,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-72.0,0.0,0.0,2.0,46.0,-45810.0,1167,202,2663,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y088,76,88,64,88,72,104,264.0,157.0,1.0,825,13200,9490,3710,0.2825757575757576,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,20,DEST_X3Y1_MAJOR,20,D8DF451BC1C4EF6032E28F4D3065B488CCF48FA9921667AB64B2E0E8D05D4049,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[0.0, 46.0, 15.0, 5.0, -35.0, 0.0, 0.0, 0.0, 20.0]",58,0.0,0.0,46.0,51.0,67.0,624.0,0,15,43,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,31.5,59.0,59.0,59.0,182.0,0,5,1,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-72.0,-35.0,0.0,0.0,0.0,-6690.0,126,0,75,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-80.0,0.0,0.0,0.0,0.0,-8739.0,169,0,215,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-80.0,0.0,0.0,0.0,45.0,-42574.0,1083,174,2775,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y088,76,88,64,88,72,104,264.0,157.0,1.0,825,13200,9490,3710,0.2827272727272727,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_MIXED_OR_OTHER,22,62A80A6BF2780309EBB7ACB65499DC33F9E420F49ABAF670FF853CD53D650A7D,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 49.0, 21.0, 1.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,49.0,58.0,66.0,832.0,0,21,37,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,44.0,44.0,44.0,44.0,0,1,5,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-71.0,0.0,0.0,0.0,0.0,-500.0,10,0,191,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-87.0,0.0,0.0,0.0,0.0,-3766.0,73,0,311,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-87.0,0.0,0.0,0.0,43.0,-46878.0,1178,198,2656,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y088,76,88,64,88,72,104,264.0,157.0,1.0,825,13200,9490,3710,0.2822727272727273,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_0,16,25AFEB422DB3BDBEF4DCE97A6D1274116E7B27A3B94E395D479DC22D3DE14FFD,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 46.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,46.0,58.0,66.0,721.0,0,16,42,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-72.0,0.0,0.0,0.0,28.0,-3378.0,62,2,137,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-87.0,0.0,0.0,0.0,26.0,-5374.0,95,1,288,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-87.0,0.0,0.0,0.0,46.0,-37234.0,872,132,3028,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y088,76,88,64,88,72,104,264.0,157.0,1.0,825,13200,9490,3710,0.2822727272727273,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_1,16,863B9B0389C1B994C73ED0C57EC56A84FD6D317708E59D47B391DA86E44D3A8E,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 51.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,51.0,59.0,67.0,632.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,59.0,59.0,59.0,101.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-70.0,0.0,0.0,0.0,0.0,-2530.0,48,0,153,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-80.0,0.0,0.0,0.0,0.0,-5303.0,104,0,280,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-80.0,0.0,0.0,0.0,45.0,-33690.0,838,172,3022,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y088,76,88,64,88,72,104,264.0,157.0,1.0,825,13200,9490,3710,0.2822727272727273,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_2,16,18F6AC63D50EACD2B5F6CC669CA58252595A0313B759D7A0EC563D4D8CFF4410,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 32.0, 13.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,-1.0,0.0,32.0,49.0,49.0,460.0,1,13,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,49.0,49.0,49.0,70.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-67.0,0.0,0.0,0.0,0.0,-3080.0,57,0,144,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-68.0,0.0,0.0,0.0,0.0,-4464.0,85,0,299,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-68.0,0.0,0.0,0.0,32.0,-35168.0,873,133,3026,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y088,76,88,64,88,72,104,264.0,157.0,1.0,825,13200,9490,3710,0.2822727272727273,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_3,16,6D6B2605916DFCDD525A27838AC825D18C62B807369D6E6322040D77ED73CF54,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 26.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,26.0,49.0,49.0,396.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,44.0,44.0,44.0,55.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-62.0,0.0,0.0,0.0,0.0,-1550.0,32,0,169,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-62.0,0.0,0.0,0.0,0.0,-4547.0,99,0,285,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-62.0,0.0,0.0,0.0,42.0,-29170.0,845,137,3050,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y092,76,92,64,88,76,108,264.0,152.0,1.0,825,13200,9524,3676,0.2833333333333333,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,64,ALL_64,64,A49D88051B2D2E5D1255D4F806A7569CDA9B33A650A908566197031349AD8DB4,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[32.0, 54.0, 57.0, 6.0, -58.0, -27.0, -57.0, -35.0, 64.0]",58,-6.0,32.0,54.0,58.0,62.0,1919.0,1,57,0,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,6.0,38.0,54.0,54.0,54.0,196.0,0,6,0,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-67.0,-58.0,-27.0,-23.0,23.0,-10385.0,199,2,0,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-82.0,-57.0,-27.0,-23.0,21.0,-19350.0,383,1,0,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-82.0,-35.0,4.0,13.0,41.0,-140130.0,3537,481,14,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y092,76,92,64,88,76,108,264.0,152.0,1.0,825,13200,9524,3676,0.28015151515151515,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_X2Y1_MAJOR,22,EC8295A18CFB3214990035A3C2A8A03B2248BEA56069D816345F1D2C0CC4741A,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 44.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,-6.0,0.0,44.0,53.0,54.0,643.0,1,21,36,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-67.0,0.0,0.0,0.0,23.0,-3195.0,63,2,136,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-67.0,0.0,0.0,0.0,21.0,-7007.0,141,1,242,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-67.0,0.0,0.0,0.0,41.0,-47366.0,1203,176,2653,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y092,76,92,64,88,76,108,264.0,152.0,1.0,825,13200,9524,3676,0.28,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,20,DEST_X3Y1_MAJOR,20,D8DF451BC1C4EF6032E28F4D3065B488CCF48FA9921667AB64B2E0E8D05D4049,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[0.0, 41.0, 15.0, 5.0, -40.0, 0.0, 0.0, 0.0, 20.0]",58,0.0,0.0,41.0,46.0,62.0,549.0,0,15,43,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,26.5,54.0,54.0,54.0,157.0,0,5,1,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-67.0,-40.0,0.0,0.0,0.0,-6680.0,126,0,75,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-75.0,0.0,0.0,0.0,0.0,-8688.0,169,0,215,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-75.0,0.0,0.0,0.0,40.0,-44118.0,1119,138,2775,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y092,76,92,64,88,76,108,264.0,152.0,1.0,825,13200,9524,3676,0.28015151515151515,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_MIXED_OR_OTHER,22,62A80A6BF2780309EBB7ACB65499DC33F9E420F49ABAF670FF853CD53D650A7D,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 44.0, 21.0, 1.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,44.0,53.0,61.0,727.0,0,21,37,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,39.0,39.0,39.0,39.0,0,1,5,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-66.0,0.0,0.0,0.0,0.0,-510.0,10,0,191,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-82.0,0.0,0.0,0.0,0.0,-3655.0,73,0,311,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-82.0,0.0,0.0,0.0,38.0,-48646.0,1215,167,2650,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y092,76,92,64,88,76,108,264.0,152.0,1.0,825,13200,9524,3676,0.2796969696969697,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_0,16,25AFEB422DB3BDBEF4DCE97A6D1274116E7B27A3B94E395D479DC22D3DE14FFD,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 41.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,41.0,53.0,61.0,641.0,0,16,42,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-67.0,0.0,0.0,0.0,23.0,-3390.0,62,2,137,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-82.0,0.0,0.0,0.0,21.0,-5214.0,95,1,288,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-82.0,0.0,0.0,0.0,41.0,-38230.0,895,116,3021,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y092,76,92,64,88,76,108,264.0,152.0,1.0,825,13200,9524,3676,0.2796969696969697,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_1,16,863B9B0389C1B994C73ED0C57EC56A84FD6D317708E59D47B391DA86E44D3A8E,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 46.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,46.0,54.0,62.0,562.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,54.0,54.0,54.0,91.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-65.0,0.0,0.0,0.0,0.0,-2452.0,48,0,153,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-75.0,0.0,0.0,0.0,0.0,-5315.0,104,0,280,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-75.0,0.0,0.0,0.0,40.0,-35020.0,853,159,3020,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y092,76,92,64,88,76,108,264.0,152.0,1.0,825,13200,9524,3676,0.2796969696969697,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_2,16,18F6AC63D50EACD2B5F6CC669CA58252595A0313B759D7A0EC563D4D8CFF4410,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 27.0, 13.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,-6.0,0.0,27.0,44.0,44.0,390.0,1,13,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,44.0,44.0,44.0,60.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-62.0,0.0,0.0,0.0,0.0,-3041.0,57,0,144,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-63.0,0.0,0.0,0.0,0.0,-4353.0,85,0,299,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-63.0,0.0,0.0,0.0,27.0,-36312.0,903,98,3031,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X076_Y092,76,92,64,88,76,108,264.0,152.0,1.0,825,13200,9524,3676,0.2796969696969697,"{""X2Y1"": 825}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_3,16,6D6B2605916DFCDD525A27838AC825D18C62B807369D6E6322040D77ED73CF54,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 21.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,21.0,44.0,44.0,326.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,39.0,39.0,39.0,45.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-57.0,0.0,0.0,0.0,0.0,-1502.0,32,0,169,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-57.0,0.0,0.0,0.0,0.0,-4468.0,99,0,285,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-57.0,0.0,0.0,0.0,37.0,-30568.0,886,108,3038,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
